step,sim_time_sec,elapsed_days,t_amb_c,boptest_t_zone_c,surrogate_t_zone_c,boptest_p_total_w,surrogate_p_total_w,boptest_a0,boptest_a1,surrogate_a0,surrogate_a1,boptest_t_supply_cmd_c,surrogate_t_supply_cmd_c,boptest_fan_cmd_u,surrogate_fan_cmd_u
342,568800.0,3.5833333333333335,7.800000000000011,23.219677887690352,22.282236099243164,1117.2180433267097,571.8244018554688,-1.0,0.9712193012237549,-0.9629257917404175,0.4730963706970215,18.0,18.31513077020645,0.9856096506118774,0.7365481853485107
343,569700.0,3.59375,7.742030400815224,23.398538280410207,22.441280364990234,1078.8782270986906,546.712646484375,-1.0,0.8752669095993042,-0.9292445182800293,0.4528541564941406,18.0,18.60142159461975,0.9376334547996521,0.7264270782470703
344,570600.0,3.6041666666666665,7.612601902173935,23.437647894500913,22.4356746673584,1079.1442795966198,557.831787109375,-1.0,0.8663454651832581,-0.9455257654190063,0.45936477184295654,18.0,18.463030993938446,0.933172732591629,0.7296823859214783
345,571500.0,3.6145833333333335,7.42687245244565,23.50891285568082,22.45180892944336,1060.1094687406498,533.9496459960938,-1.0,0.8234429359436035,-0.9319392442703247,0.44053781032562256,18.0,18.57851642370224,0.9117214679718018,0.7202689051628113
346,572400.0,3.625,7.199999999999989,23.547275999316298,22.435192108154297,1042.6407714965283,516.4378051757812,-1.0,0.7904163002967834,-0.92827969789505,0.42635101079940796,18.0,18.609622567892075,0.8952081501483917,0.713175505399704
347,573300.0,3.6354166666666665,6.952717391304361,23.767962064770302,22.607913970947266,965.5070940541453,462.8269348144531,-1.0,0.6333349347114563,-0.8656507730484009,0.39905279874801636,18.0,19.141968429088593,0.8166674673557281,0.6995263993740082
348,574200.0,3.6458333333333335,6.691304347826076,23.770585915639288,22.58269500732422,944.2090692819363,469.1657409667969,-1.0,0.6024781465530396,-0.8859795331954956,0.40491485595703125,18.0,18.969173967838287,0.8012390732765198,0.7024574279785156
349,575100.0,3.65625,6.409239130434798,23.808232683746382,22.59189796447754,900.0338013000292,437.7460632324219,-1.0,0.5310132503509521,-0.8718457221984863,0.3755500316619873,18.0,19.089311361312866,0.7655066251754761,0.6877750158309937
350,576000.0,3.6666666666666665,6.100000000000023,23.76659453687165,22.57415008544922,854.6110411272651,416.2733154296875,-1.0,0.47283047437667847,-0.8713714480400085,0.35197657346725464,18.0,19.093342691659927,0.7364152371883392,0.6759882867336273
351,576900.0,3.6770833333333335,5.748828124999989,23.796026325955438,22.757858276367188,774.7410169665551,363.577880859375,-1.0,0.34668806195259094,-0.8079730272293091,0.3220961093902588,18.0,19.632229268550873,0.6733440309762955,0.6610480546951294
352,577800.0,3.6875,5.346875000000011,23.66060072810137,22.74266815185547,721.8244694252022,366.1251220703125,-1.0,0.2900146245956421,-0.8319730162620544,0.32118159532546997,18.0,19.428229361772537,0.645007312297821,0.660590797662735
353,578700.0,3.6979166666666665,4.896484375,23.56112157888873,22.752769470214844,663.9164053064956,336.374267578125,-0.9934707880020142,0.22557830810546875,-0.8236691951751709,0.2841671109199524,18.05549830198288,19.498811841011047,0.6127891540527344,0.6420835554599762
354,579600.0,3.7083333333333335,4.399999999999977,23.449833363354912,22.70768165588379,617.2891335725304,315.84765625,-0.9827485084533691,0.1850663423538208,-0.8267016410827637,0.25832128524780273,18.146637678146362,19.47303605079651,0.5925331711769104,0.6291606426239014
355,580500.0,3.71875,3.7835937500000227,23.678096904568406,22.861703872680664,521.6202671371981,260.147705078125,-0.8810552358627319,0.13505573570728302,-0.741623044013977,0.23277433216571808,19.01103049516678,20.196204125881195,0.5675278678536415,0.616387166082859
356,581400.0,3.7291666666666665,3.0500000000000114,23.32599067393096,22.696680068969727,529.7578830403183,255.76365661621094,-0.9171926379203796,0.16007640957832336,-0.754143476486206,0.24054037034511566,18.703862577676773,20.08978044986725,0.5800382047891617,0.6202701851725578
357,582300.0,3.7395833333333335,2.31640625,23.51376560463973,22.497314453125,447.7834706721271,215.39381408691406,-0.8330426216125488,0.10511206090450287,-0.713189959526062,0.2096872180700302,19.419137716293335,20.437885344028473,0.5525560304522514,0.6048436090350151
358,583200.0,3.75,1.6999999999999886,23.14112969158117,22.27988052368164,465.79636670021523,180.9091796875,-0.8815512657165527,0.13515605032444,-0.6702874898910522,0.18861322104930878,19.0068142414093,20.802556335926056,0.56757802516222,0.5943066105246544
359,584100.0,3.7604166666666665,1.1941406249999886,22.957994797239905,22.29899024963379,307.49172857279274,141.8544464111328,-0.7434431314468384,0.08865143358707428,-0.5727805495262146,0.17621125280857086,20.180733382701874,21.631365329027176,0.5443257167935371,0.5881056264042854
360,585000.0,3.7708333333333335,0.7281249999999773,22.91480576883589,22.303281784057617,266.18909379902067,132.50491333007812,-0.6951392292976379,0.10369083285331726,-0.5587016344070435,0.18001972138881683,20.591316550970078,21.75103610754013,0.5518454164266586,0.5900098606944084
361,585900.0,3.78125,0.32304687499998863,22.765603996259927,22.317655563354492,246.42511134704665,124.77108001708984,-0.6851466298103333,0.11886454373598099,-0.5538562536239624,0.17449115216732025,20.676253646612167,21.79222184419632,0.5594322718679905,0.5872455760836601
362,586800.0,3.7916666666666665,0.0,22.719901635957,22.32683753967285,212.61700246517478,119.370849609375,-0.6528168320655823,0.11626212298870087,-0.5554566383361816,0.17025311291217804,20.95105692744255,21.778618574142456,0.5581310614943504,0.585126556456089
363,587700.0,3.8020833333333335,-0.27499999999997726,22.736478662665093,22.445178985595703,174.7941835725743,109.84381866455078,-0.6047928929328918,0.12873013317584991,-0.5197137594223022,0.17086781561374664,21.35926041007042,22.08243304491043,0.564365066587925,0.5854339078068733
364,588600.0,3.8125,-0.5500000000000114,22.62461670535623,22.46379852294922,157.7111627832321,109.23443603515625,-0.5965665578842163,0.13850125670433044,-0.5299630761146545,0.1762094497680664,21.42918425798416,21.995313853025436,0.5692506283521652,0.5881047248840332
365,589500.0,3.8229166666666665,-0.8249999999999886,22.592194492069268,22.44925880432129,128.57796177726615,105.53386688232422,-0.5689973831176758,0.13230663537979126,-0.5295587778091431,0.17096002399921417,21.663522243499756,21.998750388622284,0.5661533176898956,0.5854800119996071
366,590400.0,3.8333333333333335,-1.1000000000000227,22.492326526709746,22.41667366027832,111.37509154192676,101.30452728271484,-0.5610615611076355,0.13435426354408264,-0.5246782898902893,0.16445812582969666,21.7309767305851,22.04023453593254,0.5671771317720413,0.5822290629148483
367,591300.0,3.84375,-1.375,22.54729798109389,22.46259307861328,73.47722042024027,94.2879409790039,-0.5129726529121399,0.127730131149292,-0.490109384059906,0.1575385332107544,22.13973245024681,22.3340702354908,0.563865065574646,0.5787692666053772
368,592200.0,3.8541666666666665,-1.6499999999999773,22.426758890904125,22.427505493164062,63.353498825523715,92.11751556396484,-0.5149316787719727,0.1340760737657547,-0.48683416843414307,0.15587209165096283,22.123080730438232,22.361909568309784,0.5670380368828773,0.5779360458254814
369,593100.0,3.8645833333333335,-1.9250000000000114,22.421821634036064,22.38455581665039,36.886140028162885,88.34944915771484,-0.4871216416358948,0.12078844010829926,-0.47431689500808716,0.14577439427375793,22.359466046094894,22.46830639243126,0.5603942200541496,0.572887197136879
370,594000.0,3.875,-2.1999999999999886,22.32618527912615,22.33772850036621,50.72349688560349,85.00702667236328,-0.48412203788757324,0.11966711282730103,-0.46152162551879883,0.13583894073963165,22.384962677955627,22.57706618309021,0.5598335564136505,0.5679194703698158
371,594900.0,3.8854166666666665,-2.4750000000000227,22.419103939321303,22.406795501708984,181.77449813366536,80.20465850830078,-0.4280722737312317,0.11400885879993439,-0.41661155223846436,0.13337890803813934,22.86138567328453,22.958801805973053,0.5570044293999672,0.5666894540190697
372,595800.0,3.8958333333333335,-2.75,22.387647032097277,22.379011154174805,251.8081794101435,79.33041381835938,-0.4073488116264343,0.10970967262983322,-0.41227030754089355,0.13281536102294922,23.03753510117531,22.995702385902405,0.5548548363149166,0.5664076805114746
373,596700.0,3.90625,-3.0249999999999773,22.397151139962034,22.355993270874023,340.6275556272474,77.1119155883789,-0.3736535310745239,0.09370368719100952,-0.3988046646118164,0.12151864916086197,23.323944985866547,23.11016035079956,0.5468518435955048,0.560759324580431
374,597600.0,3.9166666666666665,-3.3000000000000114,22.385929278823596,22.328264236450195,415.9148432661552,75.41304779052734,-0.3467881679534912,0.08128531277179718,-0.38817423582077026,0.11199796199798584,23.552300572395325,23.200518995523453,0.5406426563858986,0.5559989809989929
375,598500.0,3.9270833333333335,-3.4364889705882433,22.387608007868266,22.305837631225586,489.71096864481456,73.63592529296875,-0.3169328272342682,0.061437640339136124,-0.3767143487930298,0.09682118147611618,23.80607096850872,23.297928035259247,0.5307188201695681,0.5484105907380581
376,599400.0,3.9375,-3.3889705882352814,22.397905239953275,22.30913543701172,554.8995785236428,72.45410919189453,-0.2891342043876648,0.046444814652204514,-0.3657401204109192,0.08586901426315308,24.04235926270485,23.391208976507187,0.5232224073261023,0.5429345071315765
377,600300.0,3.9479166666666665,-3.2969669117646845,22.413184003938113,22.342548370361328,613.5740434653343,71.91082763671875,-0.26238101720809937,0.03138373792171478,-0.35768717527389526,0.0760476291179657,24.269761353731155,23.45965901017189,0.5156918689608574,0.5380238145589828
378,601200.0,3.9583333333333335,-3.3000000000000114,22.425572733977162,22.371761322021484,668.9443425301835,71.81917572021484,-0.23645034432411194,0.01621643453836441,-0.35411715507507324,0.06739480793476105,24.49017207324505,23.490004181861877,0.5081082172691822,0.5336974039673805
379,602100.0,3.96875,-3.44834558823527,22.476652581153303,22.427383422851562,744.9906646487259,70.9041748046875,-0.19647859036922455,-0.0018303245306015015,-0.3366250991821289,0.05525890737771988,24.82993198186159,23.638686656951904,0.49908483773469925,0.5276294536888599
380,603000.0,3.9791666666666665,-3.6485294117646845,22.485859958874187,22.405309677124023,803.9878575150695,70.65237426757812,-0.16844959557056427,-0.015072852373123169,-0.3322991728782654,0.04876769706606865,25.068178437650204,23.675457030534744,0.4924635738134384,0.5243838485330343
381,603900.0,3.9895833333333335,-3.824448529411768,22.496844583420398,22.378093719482422,862.9963095374484,69.59004974365234,-0.13856208324432373,-0.03082248568534851,-0.3188302516937256,0.036478057503700256,25.32222229242325,23.789942860603333,0.48458875715732574,0.5182390287518501
382,604800.0,4.0,-3.8999999999999773,22.512034669511365,22.35066795349121,916.7333528683376,68.61857604980469,-0.10965593159198761,-0.045828551054000854,-0.3044155240058899,0.02572556585073471,25.567924581468105,23.912468045949936,0.4770857244729996,0.5128627829253674
383,605700.0,4.010416666666667,-3.8999999999999773,22.553224605446985,22.351152420043945,973.1595781607947,67.95802307128906,-0.080098457634449,-0.050763025879859924,-0.2867673635482788,0.024420835077762604,25.819163110107183,24.06247740983963,0.47461848706007004,0.5122104175388813
384,606600.0,4.020833333333333,-3.8999999999999773,22.5769068968699,22.350202560424805,1017.671465457653,67.45033264160156,-0.05382314324378967,-0.06304189562797546,-0.2736663222312927,0.017365723848342896,26.042503282427788,24.173836261034012,0.46847905218601227,0.5086828619241714
385,607500.0,4.03125,-3.8999999999999773,22.601367606317922,22.34375762939453,1062.0264466190229,66.8938217163086,-0.0257570743560791,-0.07765959203243256,-0.26081693172454834,0.008596628904342651,26.281064867973328,24.28305608034134,0.4611702039837837,0.5042983144521713
386,608400.0,4.041666666666667,-3.8999999999999773,22.627116598699104,22.336559295654297,1105.6918062923503,66.28347778320312,0.0028696656227111816,-0.09208698570728302,-0.24717703461647034,-0.00042134523391723633,26.524392157793045,24.398995205760002,0.4539565071463585,0.4997893273830414
387,609300.0,4.052083333333333,-3.8999999999999773,22.598799143381484,22.280311584472656,1125.212130438365,65.81623077392578,0.02019822597503662,-0.11470736563205719,-0.24582329392433167,-0.016668863594532013,26.67168492078781,24.41050200164318,0.4426463171839714,0.491665568202734
388,610200.0,4.0625,-3.8999999999999773,22.61333622684475,22.265581130981445,1163.8292181860293,64.90953063964844,0.04882652312517166,-0.13197244703769684,-0.23023103177547455,-0.030038386583328247,26.91502544656396,24.543036229908466,0.4340137764811516,0.4849808067083359
389,611100.0,4.072916666666667,-3.8999999999999773,22.63592356931275,22.256696701049805,1203.0380733568752,64.28480529785156,0.07690019905567169,-0.14483188092708588,-0.2172650843858719,-0.03719934821128845,27.15365169197321,24.65324678272009,0.42758405953645706,0.4814003258943558
390,612000.0,4.083333333333333,-3.8999999999999773,22.664124310951138,22.251684188842773,1242.5199960234934,63.67340087890625,0.10600315034389496,-0.15692292153835297,-0.2045726329088211,-0.04332077503204346,27.401026777923107,24.76113262027502,0.4215385392308235,0.47833961248397827
391,612900.0,4.09375,-4.029687500000023,22.672577737225765,22.24112319946289,1274.2724202129002,62.85270690917969,0.13727453351020813,-0.17905102670192719,-0.19193941354751587,-0.058731094002723694,27.66683353483677,24.868514984846115,0.4104744866490364,0.47063445299863815
392,613800.0,4.104166666666667,-4.287500000000023,22.68725082870492,22.211963653564453,1319.2175199410765,62.15102005004883,0.16756115853786469,-0.1889481097459793,-0.18117637932300568,-0.06328199803829193,27.92426984757185,24.96000077575445,0.40552594512701035,0.46835900098085403
393,614700.0,4.114583333333333,-4.4765625,22.69924992397415,22.16008186340332,1367.4778479105833,61.37783432006836,0.19481877982616425,-0.19276468455791473,-0.17099913954734802,-0.06372207403182983,28.155959628522396,25.046507313847542,0.40361765772104263,0.4681389629840851
394,615600.0,4.125,-4.399999999999977,22.725053880245127,22.130176544189453,1416.5118519245302,60.611480712890625,0.2210932821035385,-0.1927877813577652,-0.1591796875,-0.06191529333591461,28.379292897880077,25.14697265625,0.4036061093211174,0.4690423533320427
395,616500.0,4.135416666666667,-4.125,22.6902554753554,22.086624145507812,1426.400820755243,60.182342529296875,0.23455555737018585,-0.20765931904315948,-0.16413363814353943,-0.0723491758108139,28.49372223764658,25.104864075779915,0.39617034047842026,0.46382541209459305
396,617400.0,4.145833333333333,-3.8500000000000227,22.724743005174673,22.136592864990234,1466.8143250524033,59.85484313964844,0.2558786869049072,-0.20519287884235382,-0.15861961245536804,-0.07235559821128845,28.67496883869171,25.15173329412937,0.3974035605788231,0.4638222008943558
397,618300.0,4.15625,-3.5749999999999886,22.786391841934062,22.177974700927734,1513.7144036893892,60.140174865722656,0.2710321545600891,-0.18910770118236542,-0.16384512186050415,-0.05930124223232269,28.803773313760757,25.107316464185715,0.4054461494088173,0.47034937888383865
398,619200.0,4.166666666666667,-3.3000000000000114,22.865141132450162,22.22045135498047,1560.9184097588977,60.531856536865234,0.28081440925598145,-0.1648121029138565,-0.16988378763198853,-0.04245530068874359,28.886922478675842,25.055987805128098,0.41759394854307175,0.4787723496556282
399,620100.0,4.177083333333333,-3.0249999999999773,22.8809836704865,22.205398559570312,1573.0083858081775,61.062191009521484,0.2774481773376465,-0.15234054625034332,-0.18809115886688232,-0.03586031496524811,28.858309507369995,24.9012251496315,0.42382972687482834,0.48206984251737595
400,621000.0,4.1875,-2.75,22.940343986274513,22.23708724975586,1601.7676362022285,61.57329177856445,0.2732866406440735,-0.12357345223426819,-0.19608420133590698,-0.016519077122211456,28.822936445474625,24.83328428864479,0.4382132738828659,0.49174046143889427
401,621900.0,4.197916666666667,-2.4750000000000227,22.981917619252954,22.254425048828125,1622.477524252167,62.770687103271484,0.2584611177444458,-0.08717162907123566,-0.21083833277225494,0.016285277903079987,28.69691950082779,24.707874171435833,0.45641418546438217,0.50814263895154
402,622800.0,4.208333333333333,-2.1999999999999886,22.99243523272628,22.257715225219727,1630.953405567955,64.25022888183594,0.23786874115467072,-0.052689969539642334,-0.2267470508813858,0.05228068679571152,28.5218842998147,24.57265006750822,0.47365501523017883,0.5261403433978558
403,623700.0,4.21875,-2.11388888888888,22.99069326661379,22.283447265625,1638.8492204587626,65.37012481689453,0.2272917777299881,-0.03330443799495697,-0.23194091022014618,0.08014970272779465,28.4319801107049,24.528502263128757,0.4833477810025215,0.5400748513638973
404,624600.0,4.229166666666667,-2.2953703703703923,22.93772528543178,22.199256896972656,1639.22653260709,67.3528060913086,0.20331208407878876,-0.006522998213768005,-0.25282400846481323,0.11745728552341461,28.228152714669704,24.350995928049088,0.496738500893116,0.5587286427617073
405,625500.0,4.239583333333333,-2.5791666666666515,22.83548498404133,22.051782608032227,1630.7728878948872,68.55386352539062,0.17183659970760345,0.01909610629081726,-0.26939278841018677,0.14769768714904785,27.96061109751463,24.210161298513412,0.5095480531454086,0.5738488435745239
406,626400.0,4.25,-2.8000000000000114,22.702621016953913,21.872146606445312,1615.3665743635859,69.30654907226562,0.1366489976644516,0.042119212448596954,-0.28262847661972046,0.17310717701911926,27.66151648014784,24.097657948732376,0.5210596062242985,0.5865535885095596
407,627300.0,4.260416666666667,-2.9328125000000114,22.486098003407676,21.65348243713379,1563.6404083650837,69.3635482788086,0.099032923579216,0.030212655663490295,-0.30128180980682373,0.16581600904464722,27.341779850423336,23.939104616642,0.5151063278317451,0.5829080045223236
408,628200.0,4.270833333333333,-3.0615740740740875,22.33105573902435,21.49831771850586,1543.3063864960855,69.53845977783203,0.0677889883518219,0.039825111627578735,-0.30891287326812744,0.173280268907547,27.076206400990486,23.874240577220917,0.5199125558137894,0.5866401344537735
409,629100.0,4.28125,-3.184548611111097,22.17060454531844,21.357810974121094,1519.8941972681657,70.63275146484375,0.030872121453285217,0.057109538465738297,-0.3234548568725586,0.18752261996269226,26.762413032352924,23.750633716583252,0.5285547692328691,0.5937613099813461
410,630000.0,4.291666666666667,-3.3000000000000114,22.010644276104586,21.28850746154785,1494.9262477081436,72.02255249023438,-0.0054905712604522705,0.07345281541347504,-0.33980029821395874,0.2002791315317154,26.453330144286156,23.61169746518135,0.5367264077067375,0.6001395657658577
411,630900.0,4.302083333333333,-3.3609374999999773,21.742093441345332,21.19462013244629,1420.1858811706206,75.08695983886719,-0.060072824358940125,0.06609426438808441,-0.3903268575668335,0.19377176463603973,25.98938099294901,23.182221710681915,0.5330471321940422,0.5968858823180199
412,631800.0,4.3125,-3.309722222222206,21.604177726208945,21.345993041992188,1380.5713989477883,77.75096130371094,-0.09398932009935379,0.07339030504226685,-0.41935235261917114,0.19683906435966492,25.701090779155493,22.935505002737045,0.5366951525211334,0.5984195321798325
413,632700.0,4.322916666666667,-3.128645833333337,21.500507683374053,21.49656105041504,1321.7709001767957,85.26181030273438,-0.13499435782432556,0.09092500805854797,-0.4757212996482849,0.21590512990951538,25.352547958493233,22.45636895298958,0.545462504029274,0.6079525649547577
414,633600.0,4.333333333333333,-2.8000000000000114,21.499094615403123,21.60264015197754,1219.952313292078,94.46766662597656,-0.17826053500175476,0.10935799777507782,-0.5285605788230896,0.23078858852386475,24.984785452485085,22.00723508000374,0.5546789988875389,0.6153942942619324
415,634500.0,4.34375,-2.3062499999999773,21.920159403253706,21.377241134643555,743.0768870239972,110.19438934326172,-0.2943859398365021,0.1152268648147583,-0.6287997961044312,0.22248168289661407,23.997719511389732,21.155201733112335,0.5576134324073792,0.611240841448307
416,635400.0,4.354166666666667,-1.7083333333333144,21.39769946027093,21.46717643737793,327.9320140608777,112.54753875732422,-0.5059444904327393,0.18396928906440735,-0.6305186152458191,0.20767110586166382,22.199471831321716,21.140591770410538,0.5919846445322037,0.6038355529308319
417,636300.0,4.364583333333333,-1.1062499999999886,21.38164741501197,21.44046974182129,173.678270708638,127.09183502197266,-0.556786835193634,0.1716158092021942,-0.6647750735282898,0.22345313429832458,21.76731190085411,20.849411875009537,0.5858079046010971,0.6117265671491623
418,637200.0,4.375,-0.6000000000000227,21.32711289469563,21.48145866394043,52.29547991007653,137.3365936279297,-0.6259613633155823,0.1853967308998108,-0.6748676896095276,0.22976383566856384,21.17932841181755,20.763624638319016,0.5926983654499054,0.6148819178342819
419,638100.0,4.385416666666667,-0.17500000000001137,21.18048719550137,21.278682708740234,119.24856564211379,161.61532592773438,-0.7168978452682495,0.17513976991176605,-0.7460645437240601,0.22710593044757843,20.40636831521988,20.15845137834549,0.587569884955883,0.6135529652237892
420,639000.0,4.395833333333333,0.25,21.44541809747102,21.345516204833984,145.33425690024634,163.3870849609375,-0.7162399291992188,0.16381090879440308,-0.733709454536438,0.21863077580928802,20.41196060180664,20.263469636440277,0.5819054543972015,0.609315387904644
421,639900.0,4.40625,0.6750000000000114,21.478319844184,21.379545211791992,205.49502737206438,183.6430206298828,-0.7701290249824524,0.19553318619728088,-0.756624698638916,0.23660722374916077,19.953903287649155,20.068690061569214,0.5977665930986404,0.6183036118745804
422,640800.0,4.416666666666667,1.1000000000000227,21.72386067988657,21.4605770111084,240.344408069705,201.42813110351562,-0.7753218412399292,0.20632576942443848,-0.7679925560951233,0.24979719519615173,19.909764349460602,19.972063273191452,0.6031628847122192,0.6248985975980759
423,641700.0,4.427083333333333,1.5249999999999773,21.62784462889482,21.396039962768555,327.8278516103638,239.8970947265625,-0.8588550686836243,0.2650059461593628,-0.8229622840881348,0.2771257162094116,19.199731916189194,19.504820585250854,0.6325029730796814,0.6385628581047058
424,642600.0,4.4375,1.9499999999999886,21.963862152199226,21.496431350708008,355.74404213995075,251.79237365722656,-0.8447017669677734,0.2726691961288452,-0.819241464138031,0.28313276171684265,19.320034980773926,19.536447554826736,0.6363345980644226,0.6415663808584213
425,643500.0,4.447916666666667,2.375,21.928078457858817,21.590085983276367,440.67470640107217,281.18914794921875,-0.906948447227478,0.3397018313407898,-0.8379925489425659,0.30317193269729614,18.790938198566437,19.37706333398819,0.6698509156703949,0.6515859663486481
426,644400.0,4.458333333333333,2.8000000000000114,22.24768243512534,21.702184677124023,469.50967683689214,308.8595886230469,-0.892038106918335,0.35129278898239136,-0.8503372669219971,0.32109272480010986,18.917676091194153,19.272133231163025,0.6756463944911957,0.6605463624000549
427,645300.0,4.46875,3.3421875000000227,21.936589004560403,21.615005493164062,608.839758253209,368.4239807128906,-1.0,0.4798209071159363,-0.9130836129188538,0.362402081489563,18.0,18.738789290189743,0.7399104535579681,0.6812010407447815
428,646200.0,4.479166666666667,4.004166666666663,22.471676263228176,21.735729217529297,599.9698049059799,374.8076171875,-0.9413046836853027,0.45250779390335083,-0.896854817867279,0.36456865072250366,18.498910188674927,18.876734048128128,0.7262538969516754,0.6822843253612518
429,647100.0,4.489583333333333,4.614062499999989,22.2971092020166,21.844972610473633,724.4930210495573,412.71337890625,-1.0,0.5999968647956848,-0.9137426614761353,0.38549572229385376,18.0,18.73318737745285,0.7999984323978424,0.6927478611469269
430,648000.0,4.5,5.0,22.59342819368584,21.964086532592773,741.0798137262007,444.73126220703125,-0.9905365109443665,0.5735060572624207,-0.9225549697875977,0.40333062410354614,18.080439656972885,18.65828275680542,0.7867530286312103,0.7016653120517731
431,648900.0,4.510416666666667,5.190178571428589,22.54792226288663,21.912668228149414,840.566872608486,498.8556213378906,-1.0,0.731348991394043,-0.9652382135391235,0.4422309994697571,18.0,18.29547518491745,0.8656744956970215,0.7211154997348785
432,649800.0,4.520833333333333,5.340476190476181,22.710929078527556,21.984600067138672,875.1493622969731,494.90057373046875,-1.0,0.7447543144226074,-0.9483940005302429,0.4401845335960388,18.0,18.438650995492935,0.8723771572113037,0.7200922667980194
433,650700.0,4.53125,5.470535714285688,22.788736628856157,22.021129608154297,928.896130611256,510.8912048339844,-1.0,0.8083385825157166,-0.9546113014221191,0.4497328996658325,18.0,18.385803937911987,0.9041692912578583,0.7248664498329163
434,651600.0,4.541666666666667,5.600000000000023,22.887645555754546,22.069114685058594,963.4989450109209,515.0264892578125,-1.0,0.8353946208953857,-0.9504971504211426,0.45110124349594116,18.0,18.420774221420288,0.9176973104476929,0.7255506217479706
435,652500.0,4.552083333333333,5.729419642857124,23.02327431082358,22.14316749572754,977.1491482610116,513.7399291992188,-1.0,0.8216403722763062,-0.9389671087265015,0.4505429267883301,18.0,18.518779575824738,0.9108201861381531,0.725271463394165
436,653400.0,4.5625,5.851071428571402,23.09892361332851,22.178112030029297,1002.3765731988725,520.1109619140625,-1.0,0.8397535681724548,-0.9402442574501038,0.453233003616333,18.0,18.507923811674118,0.9198767840862274,0.7266165018081665
437,654300.0,4.572916666666667,5.972187500000018,23.17964307085623,22.212322235107422,1016.9744643640332,517.0376586914062,-1.0,0.8409898281097412,-0.9344635605812073,0.4491855502128601,18.0,18.557059735059738,0.9204949140548706,0.72459277510643
438,655200.0,4.583333333333333,6.100000000000023,23.24463729270724,22.2386531829834,1027.8193864199166,512.8243408203125,-1.0,0.840678334236145,-0.9296485781669617,0.44414860010147095,18.0,18.597987085580826,0.9203391671180725,0.7220743000507355
439,656100.0,4.59375,6.520446428571404,23.296550642183036,22.191410064697266,1037.9878846091653,519.351318359375,-1.0,0.8425517082214355,-0.9418565630912781,0.4483632445335388,18.0,18.494219213724136,0.9212758541107178,0.7241816222667694
440,657000.0,4.604166666666667,7.229285714285709,23.36756123084342,22.248640060424805,1039.7143510257729,503.22576904296875,-1.0,0.8280317783355713,-0.9244071841239929,0.43047088384628296,18.0,18.64253893494606,0.9140158891677856,0.7152354419231415
441,657900.0,4.614583333333333,7.798482142857154,23.424067031222762,22.328277587890625,1039.1508578517387,510.04119873046875,-1.0,0.8139036893844604,-0.9266942739486694,0.42460113763809204,18.0,18.62309867143631,0.9069518446922302,0.712300568819046
442,658800.0,4.625,7.800000000000011,23.467371563886047,22.39886474609375,1027.8593399408855,515.43505859375,-1.0,0.7879852056503296,-0.9320916533470154,0.41691452264785767,18.0,18.57722094655037,0.8939926028251648,0.7084572613239288
443,659700.0,4.635416666666667,7.375,23.66874271087147,22.61003303527832,955.3495392509353,476.8490905761719,-1.0,0.6400232911109924,-0.879848837852478,0.39658576250076294,18.0,19.021284878253937,0.8200116455554962,0.6982928812503815
444,660600.0,4.645833333333333,6.949999999999989,23.669308524850408,22.56761932373047,931.7658084009513,485.2854919433594,-1.0,0.6059996485710144,-0.9055231213569641,0.40449637174606323,18.0,18.803053468465805,0.8029998242855072,0.7022481858730316
445,661500.0,4.65625,6.524999999999977,23.70821507402104,22.56741714477539,887.7030929578027,446.9351806640625,-1.0,0.5335687398910522,-0.8872341513633728,0.37177878618240356,18.0,18.95850971341133,0.7667843699455261,0.6858893930912018
446,662400.0,4.666666666666667,6.100000000000023,23.666042216573658,22.531431198120117,842.6022113555995,422.234619140625,-1.0,0.4752897024154663,-0.8856911659240723,0.3482806086540222,18.0,18.971625089645386,0.7376448512077332,0.6741403043270111
447,663300.0,4.677083333333333,5.675000000000011,23.712932927946326,22.722578048706055,759.8995891894089,362.04327392578125,-1.0,0.3396969437599182,-0.8128352165222168,0.3159109354019165,18.0,19.590900659561157,0.6698484718799591,0.6579554677009583
448,664200.0,4.6875,5.25,23.582788939675652,22.697433471679688,708.7746935024944,365.21575927734375,-1.0,0.2839657664299011,-0.8377938270568848,0.31820639967918396,18.0,19.37875247001648,0.6419828832149506,0.659103199839592
449,665100.0,4.697916666666667,4.824999999999989,23.484638706365786,22.70720863342285,651.587366250692,333.69207763671875,-0.9935656785964966,0.21930591762065887,-0.8271996974945068,0.2803100347518921,18.05469173192978,19.468802571296692,0.6096529588103294,0.640155017375946
450,666000.0,4.708333333333333,4.399999999999977,23.37473953744427,22.666074752807617,604.7524197220243,313.5981140136719,-0.9824196100234985,0.1780768632888794,-0.8301522731781006,0.25453805923461914,18.149433314800262,19.443705677986145,0.5890384316444397,0.6272690296173096
451,666900.0,4.71875,3.9884943181818358,23.49545485522259,22.738636016845703,527.3187695980095,270.26055908203125,-0.9075011610984802,0.137488454580307,-0.7721632719039917,0.2336595505475998,18.786240130662918,19.93661218881607,0.5687442272901535,0.6168297752737999
452,667800.0,4.729166666666667,3.5943181818182097,23.229864630123984,22.601991653442383,520.5072770389024,259.36572265625,-0.9255229830741882,0.14729957282543182,-0.7744645476341248,0.23036368191242218,18.6330546438694,19.91705134510994,0.5736497864127159,0.6151818409562111
